Title,Abstract
Self-mixing interferometry as a diagnostics tool for plasma characteristics in laser microdrilling,"In this work, self-mixing interferometry (SMI) was used to monitor the optical path difference induced by the ablation plasma and plume. The paper develops the analytical relationships to explain the fringe appearance in the SMI during laser microdrilling. The monitoring principle was tested under a large experimental campaign of laser microdrilling on TiAlN ceramic coating with a low-ns green fibre laser. Key process parameters namely pulse energy, number and repetition rate were varied. The effect of side gas on the SMI signal characteristic was analysed. Laser induced breakdown spectroscopy (LIBS) was used to identify the plasma temperature and electron number density. The SMI signals were correlated to the plume size and its evolution as a function of process parameters, as well as electron number density estimated by spectroscopy. In addition to proving the validity of the proposed new method, the results show insights to the micromachining of the ceramic material with low ns pulses."
Self-running bearing diagnosis based on scalar indicator using fast order frequency spectral coherence,"In vibration-based diagnosis of rolling element bearings, the complexity of the signals requires an expert to use advanced signal processing tools and to interpret the results based on his/her experience. Recently, a few autonomous methods have been proposed to alleviate the demand on the user’s expertise, yet they have been mainly focused on fault detection. This paper follows a similar direction but with wider objectives: it aims to develop an indicator that is able to detect, identify and classify typical faults on rolling elements, inner and outer-race. The indicator is based on the recently developed Fast Order-Frequency Spectral Coherence, a key tool of the theory of second-order cyclostationary processes: it condenses the whole information initially displayed in three dimensions into a scalar and provides an interpretation in terms of a probability of presence of a fault. In addition, the proposed indicator is able to return information for different levels of damages in both stationary and non-stationary operating conditions. It takes into consideration uncertainties in the bearing characteristic frequencies, which is crucial in bearing diagnosis. A new pre-processing step is provided to ensure an efficient and constant statistical threshold. The proposed indicator is intended to be used in an autonomous process without the need for visual analysis and human interpretation. The proposed indicator is compared with a recent indicator based on the Envelop Spectrum, in terms of classification and detection performance. Several applications using real and simulated data eventually illustrate the capability for self-running diagnosis."
Sensor validation and reconstruction: Experiences with commercial technology,"Detecting the failure of a sensor in industrial processes is important to avoid the use of incorrect measurements. When a sensor fails the missing measurement are reconstructed, using the measurements of other sensors and inferring the missing or incorrect measurement. Although this technology has been developed more than 20 years ago, there are few commercial solutions available today. One of these few solutions uses principal component analysis, based on an algorithm originally developed by Qin and Li (1999). In this paper, this solution is applied to operating data from a minerals processing plant with persistent sensor problems Somewhat surprisingly, poor results are obtained, despite numerous attempts to improve reconstructability. Analysis indicates that the challenges are not about the algorithm but rather about choices that need to be made in the application of data-driven analysis tools to new data sets. These include data selection, filtering and interpreting which results are useful. It is suggested that together with any new algorithm presented. researchers should provide practical guidelines in choosing appropriate data, and any pre-processing that may be required."
Shape and margin-aware lung nodule classification in low-dose CT images via soft activation mapping,"A number of studies on lung nodule classification lack clinical/biological interpretations of the features extracted by convolutional neural network (CNN). The methods like class activation mapping (CAM) and gradient-based CAM (Grad-CAM) are tailored for interpreting localization and classification tasks while they ignored fine-grained features. Therefore, CAM and Grad-CAM cannot provide optimal interpretation for lung nodule categorization task in low-dose CT images, in that fine-grained pathological clues like discrete and irregular shape and margins of nodules are capable of enhancing sensitivity and specificity of nodule classification with regards to CNN. In this paper, we first develop a soft activation mapping (SAM) to enable fine-grained lung nodule shape & margin (LNSM) feature analysis with a CNN so that it can access rich discrete features. Secondly, by combining high-level convolutional features with SAM, we further propose a high-level feature enhancement scheme (HESAM) to localize LNSM features. Experiments on the LIDC-IDRI dataset indicate that 1) SAM captures more fine-grained and discrete attention regions than existing methods, 2) HESAM localizes more accurately on LNSM features and obtains the state-of-the-art predictive performance, reducing the false positive rate, and 3) we design and conduct a visually matching experiment which incorporates radiologists study to increase the confidence level of applying our method to clinical diagnosis."
Shape-based outlier detection in multivariate functional data,"Multivariate functional data refer to a population of multivariate functions generated by a system involving dynamic parameters depending on continuous variables (e.g., multivariate time series). Outlier detection in such a context is a challenging problem because both the individual behavior of the parameters and the dynamic correlation between them are important. To address this problem, recent work has focused on multivariate functional depth to identify the outliers in a given dataset. However, most previous approaches fail when the outlyingness manifests itself in curve shape rather than curve magnitude. In this paper, we propose identifying outliers in multivariate functional data by a method whereby different outlying features are captured based on mapping functions from differential geometry. In this regard, we extract shape features reflecting the outlyingness of a curve with a high degree of interpretability. We conduct an experimental study on real and synthetic datasets and compare the proposed method with functional-depth-based methods. The results demonstrate that the proposed method, combined with state-of-the-art outlier detection algorithms, can outperform the functional-depth-based methods. Moreover, in contrast with the baseline methods, it is efficient regardless of the proportion of outliers."
Shock tube measurement of NO time-histories in nitromethane pyrolysis using a quantum cascade laser at 5.26 µm,"The pyrolysis of nitromethane, CH3NO2, was studied at ∼3.5 atm and 1013 K–1418 K in a heated shock tube by measuring the key product nitric oxide (NO) using mid-infrared laser absorption spectroscopy. We used a quantum cascade laser (QCL) at 5.26 µm to exploit the strong NO absorption at 1900.08 cm−1. With the NO absorption cross-section data characterized at 1006 K–1789 K and 2.7 atm–3.5 atm behind reflected shock waves, we measured the NO concentration time-histories during the pyrolysis of nitromethane at two different concentrations (1.05% and 0.6%). The absorption interference from other major products such as CO and H2O was analyzed to be negligible, leading to an interference-free NO diagnostic in nitromethane pyrolysis. A recent kinetic model of Shang et al. (2019) was adopted to interpret the shock tube data. All the NO time-histories measured over the entire temperature range 1013 K–1418 K were well-predicted by this model in terms of the initial NO formation rate and the final plateau level. The rate-of-production, sensitivity, and reaction flux analyses were performed to identify four important reactions (CH3NO2 = CH3 + NO2, CH3NO2 ↔ CH3ONO = CH3O + NO, CH3 + NO2 = CH3O + NO, and NO2 + H = NO + OH) that determine the NO formation during CH3NO2 pyrolysis. The satisfactory agreement between the simulation and shock tube/laser absorption measurement further validated the kinetic mechanism of nitromethane decomposition. The developed mid-infrared NO absorption sensor provides a promising diagnostic tool for studying fuel-nitrogen chemical kinetics in the shock tube experiments."
Sickle-cell disease diagnosis support selecting the most appropriate machine learning method: Towards a general and interpretable approach for cell morphology analysis from microscopy images,"In this work we propose an approach to select the classification method and features, based on the state-of-the-art, with best performance for diagnostic support through peripheral blood smear images of red blood cells. In our case we used samples of patients with sickle-cell disease which can be generalized for other study cases. To trust the behavior of the proposed system, we also analyzed the interpretability. We pre-processed and segmented microscopic images, to ensure high feature quality. We applied the methods used in the literature to extract the features from blood cells and the machine learning methods to classify their morphology. Next, we searched for their best parameters from the resulting data in the feature extraction phase. Then, we found the best parameters for every classifier using Randomized and Grid search. For the sake of scientific progress, we published parameters for each classifier, the implemented code library, the confusion matrices with the raw data, and we used the public erythrocytesIDB dataset for validation. We also defined how to select the most important features for classification to decrease the complexity and the training time, and for interpretability purpose in opaque models. Finally, comparing the best performing classification methods with the state-of-the-art, we obtained better results even with interpretable model classifiers."
Simple and effective open switch fault diagnosis of single-phase PWM rectifier,"In order to obtain lower harmonics distortion and higher power factors, single-phase pulse-width modulation (PWM) rectifiers are adopted in AC railway drive systems. Therefore, its reliability is of most importance with regard to the safe operation of the train. In this paper, a fault diagnosis method for open switch fault in single-phase PWM rectifier is proposed based on the switching system theory. It requires no additional sensor, nor extra operation states need to be set. Four observers which correspond to four kinds of open switch faults are utilized to detect and locate the faults. Real-time simulations are carried out to validate the effectiveness of this method."
Simple continuous optimal regions of the space of data,"The definition of efficient programs for both maintenance and optimization is a struggling task in many industrial sectors. In this context, data analysis can significantly improve the state-of-the-art techniques, employed, for instance, to determine if a particular component or product is showing an anomalous behavior with respect to a defined nominal state. In fact, through the analysis of data collected on field, it is possible to detect optimal operating regions and to detect anomalies in advance. In this context, we propose a multi-purpose algorithm for unsupervised or semi-supervised learning in order to determine a simple continuous region of points. This region can be adopted in order to describe a component or a product nominal behavior and can be used in order to detect anomalies which are outside it. Such a region can be defined adopting a finite ensemble of thresholds, whose value can be physically interpreted. In order to show the effectiveness of our approach, the proposed method has been tested in an Anomaly Detection problem concerning Predictive Maintenance, exploiting data coming from a naval vessel, characterized by a combined diesel-electric and gas propulsion plant."
Simplified Granger causality map for data-driven root cause diagnosis of process disturbances,"Root cause diagnosis is an important step in process monitoring, which aims to identify the sources of process disturbances. The primary challenge is that process disturbances propagate between different operating units because of the flow of material and information. Data-driven causality analysis techniques, such as Granger causality (GC) test, have been widely adopted to construct process causal maps for root cause diagnosis. However, the generated causal map is over-complicated and difficult to interpret because of the existence of process loops and the violation of statistical assumptions. In this work, a two-step procedure is proposed to solve this problem. First, a causal map is built by adopting the conditional GC analysis, which is viewed as a graph in the next step. In this graph, each vertex corresponds to a process variable under investigation, while the weight of the edge connecting two vertices is the F-value calculated by conditional GC. This graph is then simplified by computing its maximum spanning tree. Thus, the results of the causality analysis are transformed into a directed acyclic graph, which eliminates all loops, highlights the root cause variable, and facilitates the diagnosis. The feasibility of this method is illustrated with the application to the Tennessee Eastman benchmark process. In the investigated case studies, the proposed method outperforms the conditional GC test and provides an easy way to identify the root cause of process disturbances."
Simplified model of defective pile-soil interaction considering three-dimensional effect and application to integrity testing,"A new simplified model for defective pile-soil interaction (DPSI) is developed to account for the three-dimensional (3D) effect in the pile integrity test (PIT) for large diameter piles. To account for the 3D effect, the defective pile is treated as linear continuum rather than the conventional 1D rod model. The surrounding soil is simulated employing the classical plane strain model and the soil resistance at the pile base is represented by the fictitious soil pile model. Theoretical solutions for the velocity field of the defective pile under vertical half-sine excitation are derived by integral transformation technique. The developed DPSI model and solutions are then used to investigate the 3D effect in the PIT for defective pile considering four common pile defect types. The obtained results provide important insights into the high-frequency (HF) interferences on the velocity-time history of the defective pile top caused by the 3D effect. Recommendations to minimize the HF interferences in the actual PIT are consequently provided. Application of the DPSI model in interpreting PIT measurements can improve accuracy of pile defect diagnosis."
Simultaneous determination of insulin and glucose in human serum based on dual emissive fluorescent nano-aptasensor of carbon dots and CdTe/CdS/ZnS quantum dots,"A dual emissive fluorescent nano aptasensor was designed for simultaneous detection of human serum glucose and insulin levels. CdTe/CdS/ZnS quantum dots and carbon dots were synthesized and conjugated with the aptamers of glucose and insulin, respectively. The fluorescence of these conjugates was quenched by nano-graphite based on the static quenching and inner filter effect, and restored on the addition of the analytes. All reaction parameters were optimized using analysis of variance, and a polynomial regression model was constructed and verified to explain the effects of reaction parameters on the outcome. The linear ranges of insulin and glucose were 0.2–2 nM and 0.5–7 mM, respectively. The limits of detection for insulin and glucose were 0.018 nM and 0.058 mM, respectively. All the values of relative error % were within the range of −5.00−4.00%, and the values of relative standard deviation % were ≤3.77%. The changes in fluorescence intensity restoration of the probe in the presence of various interfering species were less than 5%, and all the recoveries for glucose and insulin were in the range of 90–110%. The probe was validated and applied successfully to the determination of the stated analytes in human serum. The fabricated aptasensor can be used to diagnose diabetes and its type with a single assay in clinical diagnostic labs."
"Simultaneous high speed PIV and CH PLIF using R-branch excitation in the C2Σ+-X2Π (0,0) band","Simultaneous particle image velocimetry (PIV) and planar laser-induced fluorescence (PLIF) utilizing R-branch transitions in the C-X (0,0) band were performed at a 10-kHz repetition-rate in a turbulent premixed flame. The CH lines at 310.690 nm (from the R-branch of the C-X band) used here have greater efficiency than A-X and B-X transitions, which allows for high-framerate imaging with low laser pulse energy. Most importantly, the simultaneous imaging of both CH PLIF and PIV is enabled by the use of a custom edge filter, which blocks scattering at the laser wavelength (below ∼311 nm) while efficiently transmitting fluorescence at longer wavelengths. The Hi-Pilot Bunsen burner operated with a turbulent Reynolds number of 7900 was used to demonstrate simultaneous PIV and CH PLIF utilizing this filtered detection scheme. Instances where pockets of products were observed well upstream of the mean flame brush are found to be the result of out-of-plane motion of the flame sheet. Such instances can lead to ambiguous results when interpreting the thickness of reaction layers. However, the temporally resolved nature of the present diagnostics facilitate the identification and proper treatment of such situations. The strategy demonstrated here can yield important information in the study of turbulent flames by providing temporally resolved flame dynamics in terms of flame sheet visualization and velocity fields."
Simultaneous kHz-rate temperature and velocity field measurements in the flow emanating from angled and trenched film cooling holes,"To design more efficient film cooling geometries for gas turbines, non-intrusive measurements of the flow temperature, velocity and derived quantities like the turbulent heat flux are needed in well-defined, generic flow configurations. With this aim we have applied thermographic particle image velocimetry (thermographic PIV) to investigate the flow emanating from angled and trenched cooling holes in a closed-loop optically-accessible wind tunnel facility. BAM:Eu2+ thermographic phosphor particles were seeded into the flow as a tracer. A pulsed high-speed UV laser was used to excite the particles and the luminescence was detected using two high-speed cameras to determine the temperature field by a two-colour ratiometric approach. The velocity field was measured using ordinary high-speed PIV. The simultaneously measured fields were sampled at a rate of 6kHz in a vertical plane through the centreline of the symmetrical single-row cooling holes. The flowrate and temperature of the cooling air and heated main flow were chosen to achieve density and momentum flux ratios of 1.6 and 8 respectively. For these conditions the average and RMS temperature fields show that for ordinary angled holes the jet is detached from the surface. In contrast, the trenched geometry leads to a cooling film attached to the surface. However, time-resolved image sequences show instances where hot air breaks through the cooling film and almost reaches the surface. Similar image sequences for the angled holes show that the detached coolant jet becomes unstable downstream and pockets of cold air are ejected into the main flow. This intermittency may in part explain the observation that the measured turbulent heat flux is oriented towards the cold core, but deviates from the direction of the mean temperature gradient, thereby contradicting the simple gradient diffusion hypothesis commonly used in RANS simulations."
Small lung nodules detection based on local variance analysis and probabilistic neural network,"Background and objective In medical examinations doctors use various techniques in order to provide to the patients an accurate analysis of their actual state of health. One of the commonly used methodologies is the x-ray screening. This examination very often help to diagnose some diseases of chest organs. The most frequent cause of wrong diagnosis lie in the radiologist’s difficulty in interpreting the presence of lungs carcinoma in chest X-ray. In such circumstances, an automated approach could be highly advantageous as it provides important help in medical diagnosis. Methods In this paper we propose a new classification method of the lung carcinomas. This method start with the localization and extraction of the lung nodules by computing, for each pixel of the original image, the local variance obtaining an output image (variance image) with the same size of the original image. In the variance image we find the local maxima and then by using the locations of these maxima in the original image we found the contours of the possible nodules in lung tissues. However after this segmentation stage we find many false nodules. Therefore to discriminate the true ones we use a probabilistic neural network as classifier. Results The performance of our approach is 92% of correct classifications, while the sensitivity is 95% and the specificity is 89.7%. The misclassification errors are due to the fact that network confuses false nodules with the true ones (6%) and true nodules with the false ones (2%). Conclusions Several researchers have proposed automated algorithms to detect and classify pulmonary nodules but these methods fail to detect low-contrast nodules and have a high computational complexity, in contrast our method is relatively simple but at the same time provides good results and can detect low-contrast nodules. Furthermore, in this paper is presented a new algorithm for training the PNN neural networks that allows to obtain PNNs with many fewer neurons compared to the neural networks obtained by using the training algorithms present in the literature. So considerably lowering the computational burden of the trained network and at same time keeping the same performances."
Space-time model and spectrum mechanism on vibration signal for planetary gear drive,"Planetary gear drives pose complex vibration signals due to that the excitations of the signal are the space-time varying meshing forces and the transfer paths for the excitations are time-varying systems. It brings about difficulties in machine diagnostics field to model, to predict, and to interpret the spectrum mechanism of the signal. This paper suggests a space-time model for this time-varying problem. Premised on deformable-body transfer path, the model formulates the response signal in frequency-domain as an integral transform of the excitations, where the transform kernel is formulated by the product of the Fourier kernel and the Frequency Response Function of the transfer path. A corresponding numerical method is also proposed for the numerical computation of the signal. Comparing with the existing model and method premised on rigid body transfer path, the proposed approach presents higher accuracy on signal prediction and spectral feature interpretation with respect to the frequency, amplitude and modal information."
"Specific binding of antigen-antibody in physiological environments: Measurement, force characteristics and analysis","The specific recognition of the antigen by the antibody is the crucial step in immunoassays. Measurement and analysis of the specific recognition, including the ways in which it is influenced by external factors are of paramount significance for the quality of the immunoassays. Using prostate-specific antigen (PSA)/anti-PSA antibody and α-fetoprotein (AFP) /anti-AFP antibody as examples, we have proposed a novel solution for measuring the binding forces between the antigens and their corresponding antibodies in different physiological environments by combining laminar flow control technology and optical tweezers technology. On the basis of the experimental results, the different binding forces of PSA/anti-PSA antibody and AFP/anti-AFP antibody in the same phosphate-buffered saline (PBS) environments are analysed by comparing the affinity constant of the two antibodies and the number of antigenic determinants of the two antigens. In different electrolyte environments, the changes of the binding force of antigens-antibodies are explained by the polyelectrolyte effect and hydrophobic interaction. Furthermore, in different pH environments, the changes of binding forces of antigens-antibodies are attributed to the role of the denaturation of protein. The study aims to recognise the antigen-antibody immune mechanism, thus ensuring further understanding of the biological functions of tumour markers, and it promises to be very useful for the clinical diagnosis of early-stage cancer."
"Speech intelligibility of English, Polish, Arabic and Mandarin under different room acoustic conditions","This paper examines the impact of room acoustic conditions on the speech intelligibility of four languages (English, Polish, Arabic and Mandarin). Listening test scores (diagnostic rhyme tests, phonemically balanced word tests and phonemically balanced sentence tests) of the four languages were compared under four room acoustic conditions defined by their speech transmission index (STI=0.2, 0.4, 0.6 and 0.8). The results obtained indicated that there was a statistically significant difference between the word intelligibility scores of languages under all room acoustic conditions, apart from the STI=0.8 condition. English was the most intelligible language under all conditions, and differences with other languages were larger when conditions were poor (maximum difference of 29% at STI=0.2, 33% at STI=0.4 and 14% at STI=0.6). Results also showed that Arabic and Polish were particularly sensitive to background noise, and that Mandarin was significantly more intelligible than those languages at STI=0.4. Consonant-to-vowel ratios and languages’ distinctive features and acoustical properties explained some of the scores obtained. Sentence intelligibility scores confirmed variations between languages, but these variations were statistically significant only at the STI=0.4 condition (sentence tests being less sensitive to very good and very poor room acoustic conditions). Overall, the results indicate that large variations between the speech intelligibility of different languages can occur, especially for spaces that are expected to be challenging in terms of room acoustic conditions. Recommendations solely based on room acoustic parameters (e.g. STI) might then prove to be insufficient for designing a multilingual environment."
Speed characteristics of disk–shaft system with rotating part looseness,"This study focuses on the looseness fault of rotating parts in rotor systems. A dedicated experimental setup is designed to induce looseness faults. Two particular phenomena of looseness faults are observed in the experiments under different torsional loads: when the torsional load is low, a constant difference in the rotational speed between the disk and shaft can be observed; when the torsional load is high, the rotational speed of the disk will dissociate with the rotational speed of the shaft and finally fluctuate within a range. The dynamic equations of the disk–shaft system are established, and a novel contact model of rotating part looseness is proposed. In the contact model, looseness contact stress may exist in the contact area and is described as a form with bilinear stiffness. Simulations using the equations are performed to explain the experiment results. The two phenomena, namely speed difference and speed dissociation, are satisfactorily explained by the simulation results. The results of this study may be helpful for the diagnosis of looseness faults in practical engineering."
SPIDER in the roadmap of the ITER neutral beams,"To reach fusion conditions and control plasma configuration in ITER, a suitable combination of additional heating and current drive systems is necessary. Among them, two Neutral Beam Injectors (NBI) will provide 33 MW hydrogen/deuterium particles electrostatically accelerated to 1 MeV; efficient gas-cell neutralisation at such beam energy requires negative ions, obtained by caesium-catalysed surface conversion of atoms inside the ion source. As ITER NBI requirements have never been simultaneously attained, a Neutral Beam Test Facility (NBTF) was set up at Consorzio RFX (Italy), including two experiments. MITICA is the full-scale NBI prototype with 1 MeV particle energy. SPIDER, with 100 keV particle energy, aims at testing and optimising the full-scale ion source: extracted beam uniformity, negative ion current density (for one hour) and beam optics (beam divergence <7 mrad; beam aiming direction within 2 mrad). This paper outlines the worldwide effort towards the ITER NBI realisation: the main results of the ELISE facility (IPP-Garching, Germany), equipped with a half-size source, are described along with the status of MITICA; specific issues are investigated by small specific facilities and by joint experiments at QST and NIFS (Japan). The SPIDER experiment, just come into operation, will profit from strong modelling activities, to simulate and interpret experimental scenarios, and from advanced diagnostic instruments, providing thorough plasma and beam characterisation. Finally, the results of the first experiments in SPIDER are presented, aimed at a preliminary source plasma characterisation by plasma light detectors and plasma spectroscopy."
SpiderNet: A spiderweb graph neural network for multi-view gait recognition,"Human gait is a proven biometric trait with applications in security for authentication and disease diagnosis. However, it is one-sided to express and interpret gait data from a single point of view, which cannot reflect multi-dimensional characteristics of gait changes. Moreover, if the gait pattern observed from other views has pathological or abnormal behavior, or has micro movement, it is not easy to be detected and thus affects the recognition rate of gait. In addition, the multi-view fusion of gait knowledge can be challenging due to the close correlation between various visual angles. Owing to the above facts, we propose a spiderweb graph neural network (SpiderNet) to solve the multi-view gait recognition problem, which connects the gait data of single view with that of other views concurrently and constructs an active graph convolutional neural network. The gait trajectory of each view is analyzed by the combination of a memory module and a capsule module, which accomplishes the multi-view feature fusion, as well as the spatio-temporal feature extraction of single view. The experimental results show that the SpiderNet is superior to fifteen state-of-the-art methods, such as random forest, long-short term memory and convolutional neural network, and achieves 98.54%, 98.77%, and 96.91% of the results on three challenging gait datasets: SDUgait, CASIA-B, and OU-MVLP."
Spiral FBG sensors-based contact detection for confocal laser endomicroscopy,"Endomicroscopy is an emerging non-invasive technique for real-time diagnosis of intraluminal malignancies. For accurate microscopic steering of the imaging probe in vivo, a miniature continuum manipulator has been developed to perform large-area optical biopsy. To keep images in focus, consistent contact with proper force and orientation between the imaging probe tip and the targeted tissue is required. This paper presents a spiral FBG sensors-based sensing method to simultaneously measure the force and torque exerted at the tip of the probe when contacting with the tissue. The embodiment consists of a tapered substrate with a hollow inner lumen for holding the imaging probe, and three optical fibres equally and spirally distributed on the outer surface of the substrate. Each fibre has two FBG sensors to detect small strain changes at two different cross-sections. The modelling process is explained in detail, and a learning-based measurement decoupling method is also provided. In vitro experiments are performed to collect cellular images with simultaneous force and torque sensing, demonstrating the practical value of the technique."
"Spray penetration, combustion, and soot formation characteristics of the ECN Spray C and Spray D injectors in multiple combustion facilities","In a collaborative effort to identify key aspects of heavy-duty diesel injector behavior, the Engine Combustion Network (ECN) Spray C and Spray D injectors were characterized in three independent research laboratories using constant volume pre-burn vessels and a heated constant-pressure vessel. This work reports on experiments with nominally identical injectors used in different optically accessible combustion chambers, where one of the injectors was designed intentionally to promote cavitation. Optical diagnostic techniques specifically targeted liquid- and vapor-phase penetration, combustion indicators, and sooting behavior over a large range of ambient temperatures—from 850 K to 1100 K. Because the large-orifice injectors employed in this work result in flame lengths that extend well beyond the optical diagnostics’ field-of-view, a novel method using a characteristic volume is proposed for quantitative comparison of soot under such conditions. Further, the viability of extrapolating these measurements downstream is considered. The results reported in this publication explain trends and unique characteristics of the two different injectors over a range of conditions and serve as calibration targets for numerical efforts within the ECN consortium and beyond. Building on agreement for experimental results from different institutions under inert conditions, apparent differences found in combustion indicators and sooting behavior are addressed and explained. Ignition delay and soot onset are correlated and the results demonstrate the sensitivity of soot formation to the major species of the ambient gas (i.e., carbon dioxide, water, and nitrogen in the pre-burn ambient versus nitrogen only in the constant pressure vessel) when holding ambient oxygen volume percent constant."
SRM sensorless for position control based on a frequency modulation system,"This paper presents a study of a system to detect the angular position of the shaft of an 8/6 Switched Reluctance Machine (SRM) for position control. The detection system is independent of the machine circuits and is based on the indirect measurement of the induction coefficient, using a diagnostic coil. This induction coefficient, variable with the angular position, is the variable element of an oscillator, producing a frequency modulation. The intrinsic problems that this indirect position measurement system presents, particularly related with position control, are explained. The influence of the machine temperature, of the rotor speed and of the magnetic circuit saturation are also discussed."
Stabilization of a turbulent premixed flame by a plasma filament,"The mechanism of stabilizing a turbulent premixed methane-air flame using warm filamentary plasma is investigated by using laser diagnostics. First, stabilization of a turbulent jet flame is demonstrated in a setup using a pin-to-pin plasma discharge. The coupled plasma-flame structures were visualized utilizing planar laser-induced fluorescence (PLIF) of formaldehyde (CH2O) and methylidyne radicals (CH), as well as laser Rayleigh scattering thermometry imaging. The results show that the plasma channel and the flame front are spatially separated by a layer of hot burning products attributed to the flame propagation from the plasma core. Because of this spatial separation, the impacts of plasma on combustion are primarily thermal since the energetic radical species (such as O, H), produced by the discharge, have short equilibration time and cannot spread far away from the discharge channel before reaching the equilibrium state. From this point of view, turbulence would be beneficial for promoting the transport of plasma-produced radicals and thus bridge the gap between the plasma and the flame front. The plasma is still able to stabilize the flame. Based upon the experimental results, a frequent ignition-flame propagation (FIFP) model is proposed to explain the flame stabilization process. For the contracted plasma filament, the local power density is high enough to initialize the flame kernel that propagates away from the plasma channel until extinction. The propagation process is, however, strongly affected by turbulence. Local extinction is highly probable and thus the flame front has to be close to the ignition source at strong turbulence. At such conditions, the stabilized flame can be regarded as a large number of flame pockets, repeating the three phases of ignition, propagation and extinction, which can be summarized as the FIFP model. It infers that the flame propagation phase is important for sustaining the flame to complete combustion. Hence, this phase should be extended, which is more probable to achieve if the plasma ignition pilot is located in a section of limited turbulence."
Stacking-based ensemble learning of decision trees for interpretable prostate cancer detection,"Prostate cancer is a highly incident malignant cancer among men. Early detection of prostate cancer is necessary for deciding whether a patient should receive costly and invasive biopsy with possible serious complications. However, existing cancer diagnosis methods based on data mining only focus on diagnostic accuracy, while neglecting the interpretability of the diagnosis model that is necessary for helping doctors make clinical decisions. To take both accuracy and interpretability into consideration, we propose a stacking-based ensemble learning method that simultaneously constructs the diagnostic model and extracts interpretable diagnostic rules. For this purpose, a multi-objective optimization algorithm is devised to maximize the classification accuracy and minimize the ensemble complexity for model selection. As for model combination, a random forest classifier-based stacking technique is explored for the integration of base learners, i.e., decision trees. Empirical results on real-world data from the General Hospital of PLA demonstrate that the classification performance of the proposed method outperforms that of several state-of-the-art methods in terms of the classification accuracy, sensitivity and specificity. Moreover, the results reveal that several diagnostic rules extracted from the constructed ensemble learning model are accurate and interpretable."
Stationary subspaces-vector autoregressive with exogenous terms methodology for degradation trend estimation of rolling and slewing bearings,"Degradation trend estimation (DTE) of rotating machinery plays a vital role in prognostics and health management (PHM). It enables us to foresee future conditions and avoid unexpected risks. Recently, considerable accomplishments in the field of rotating machinery PHM has achieved through regression analysis based data-driven prognostics, which assist in directly analyzing and exploring the relationships between degradation trend and characterization indicators. Internal static structures still widely exist in most of them, inevitably restricting the natural extrapolation or generalization to future moments. Thus, the autoregression theories with complete mathematical foundations are first introduced and extended the methodologies for rotating machinery DTE. Meanwhile, the characterization ability of degradation or damage information from a single indicator rather than multi-endogenous indicators considering their causality and interactions may significantly reduce in the existing regression analysis based prognostics, and it further influences the final prognostics. Therefore, the idea of exploring internal dynamic structural regression based prognostics containing establishing multi-endogenous degradation indicators with weak-stationary traits and an interpretable and lightweight vector autoregression based DTE modeling method is motivated. The above dilemmas are well addressed through the in-depth study of autoregression based prognostics, namely stationary subspaces-vector autoregressive with exogenous terms (SSVARX). To be specific, multi-channel vibration signals are first picked up, and non-stationary signals are converted into time and frequency domain based weak-stationary degradation indicators via double stationary subspace decomposition and differential operation. Then the above two domain endogenous variables are feed into our proposed DTE models after stationarity test, order determination, and impulse response analysis. Finally, promising results from two run-to-failed life tests of rolling and slewing bearings are obtained via our multi-endogenous variables based extrapolation model. Compared with existing prediction methodologies, SSVARX of this study achieves not only high-accurate prediction results but also fast-computing speed and reasonable mathematical supports."
Stem water potential estimation of drip-irrigated early-maturing peach trees under Mediterranean conditions,"In the last decade deficit irrigation strategies allowed growers to deal with water shortages, while monitoring stem water potential (Ψstem) is deemed essential for maximising fruit yield and quality. However, because of the intensive labour involved in measuring Ψstem, alternative methods are desirable. The experiment described was conducted in Murcia (Spain) with adult peach trees (Prunus persica (L.) Batsch cv. Flordastar) submitted to different drip irrigation treatments, measuring Ψstem with a pressure chamber and the soil water content with a neutron probe. Agro-meteorological variables were recorded. Seasonal patterns of stem water potential provide a useful diagnostic tool for irrigation management in peach trees. Rainfall events and the meteorological conditions prevailing in autumn pointed to the resilient nature of the peach cultivar studied. Fitting Ψstem by linear regression analysis as a function of soil and atmosphere yielded a significant correlation, with the soil water content being the main contributor to estimating Ψstem. Linear regression analysis highlighted the importance of considering plant water status as a function of the peach tree cultivar, the atmospheric conditions in which it develops and the soil water conditions resulting from irrigation. A multiple linear regression equation based on soil water content in the soil profile, mean daily air vapour pressure deficit (VPDm) and growing degree hours (GDH) data explained 72% of the variance in Ψstem, and is proposed as an alternative to the field measurement of Ψstem."
